Case ID,Trade Name,Legal Name,Backwages,Minimum Wage Backwages,Penalty,EEs Paid in Violation,Minimum Wage Backwages per Employee,Backwages per Employee,Start Date,End Date,State,County,City,Full Address,NAICS2,NAICS3,Industry Subcategory,NAICS3 Industry
1571245,"RP Engineering Contractors, Inc.","RP Engineering Contractors, Inc.",27.14,0,0,1,0,27,1/1/2008,12/31/2009,CA,Santa Clara County,Los Gatos,2 North Santa Cruz #209 Los Gatos CA 95030,23,238,Poured Concrete Foundation and Structure Contractors,Specialty Trade Contractors
1571246,"RP Engineering Contractors, Inc.","RP Engineering Contractors, Inc.",2935.15,0,0,11,0,267,1/1/2008,12/31/2009,CA,Santa Clara County,Los Gatos,2 North Santa Cruz #209 Los Gatos CA 95030,23,238,Poured Concrete Foundation and Structure Contractors,Specialty Trade Contractors
1574603,Bayview Painting and Construction,"Bayview Construction and Painting, Inc.",217.5,217.5,0,1,218,218,11/10/2009,12/30/2009,CA,San Mateo County,Burlingame,1329 Marsten Road Burlingame CA 94010,23,236,Residential Building Construction,Construction of Buildings
1561481,Video Only,"Video Only, Inc.",8009.9,0,0,9,0,890,12/31/2007,12/30/2009,CA,Alameda County,Union City,2933 Whipple Road Union City CA 94587,45,452,Warehouse Clubs and Supercenters,General Merchandise Stores 
1566054,Marina Village Inn,Pacific Hospitality Inc.,9116.03,0,0,15,0,608,12/18/2007,12/30/2009,CA,Alameda County,Alameda,1151 Pacific Marina Alameda CA 94501,72,721,Hotels (except Casino Hotels) and Motels,Accommodation
1567928,Goodwill of Santa Clara County,Goodwill Industries of Santa Clara County,19358.07,0,0,29,0,668,12/26/2007,12/25/2009,CA,Santa Clara County,San Jose,1080 North 7th Street San Jose CA 95112,96,968,Local Sheltered Workshops,State and Local Government
1560331,"Schwager Davis, Inc","Schwager Davis, Inc.",9356.39,0,0,9,0,1040,12/25/2007,12/24/2009,CA,Santa Clara County,San Jose,198 Hillsdale Ave San Jose CA 95136,23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1406860,"Ceeyes Systems, Inc.","Ceeyes Systems, Inc.",39042.28,0,0,2,0,19521,5/31/2004,12/16/2009,CA,Santa Clara County,San Jose,2033 Gateway Place  #500 San Jose CA 95110,54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1553715,Windsor Rosewood Care Center,Windsor Rosewood,96083.84,0,0,18,0,5338,12/9/2007,12/8/2009,CA,Contra Costa County,Pleasant Hill,1911 Oak Park Blvd Pleasant Hill CA 94523,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1561958,"Laster Landscape Construction, Inc.","Laster Landscape Construction, Inc.",18027.42,0,0,9,0,2003,4/2/2009,12/4/2009,CA,Contra Costa County,El Sobrante,P.O. Box 20402 El Sobrante CA 94820,54,541,Landscape Architectural Services,"Professional, Scientific, and Technical Services"
1562028,Beck Communications,"Barry Yant, an individual",6896.28,0,0,2,0,3448,4/2/2009,12/4/2009,CA,Sonoma County,Petaluma,1205 N. McDowell Blvd. Petaluma CA 94952,23,238,All Other Specialty Trade Contractors,Specialty Trade Contractors
1562031,Westside Mechanical,"Westside Mechanical, Incorporated",88023.25,0,0,16,0,5501,4/2/2009,12/4/2009,CA,Sonoma County,Cotati,P.O. Box 0367 Cotati CA 94931,23,238,Other Building Finishing Contractors,Specialty Trade Contractors
1565960,Solher Iron,Martin Solorzano DBA Solher Iron,7779.12,0,0,20,0,389,12/4/2007,12/3/2009,CA,San Francisco County,San Francisco,1555 Galvez Ave. San Francisco CA 94124,23,238,Structural Steel and Precast Concrete Contractors,Specialty Trade Contractors
1562645,"Innovative Technology Solutions, Inc.","Innovative Technical Solutions, Inc.",63905.39,0,0,28,0,2282,12/4/2007,12/3/2009,CA,Contra Costa County,Walnut Creek,"2730 Shadelands Drive, Suite 100 Walnut Creek CA 94598",23,236,Industrial Building Construction,Construction of Buildings
1562709,Mandujano Farms,Mandujano Farms,11467.72,0,3200,16,0,717,3/1/2009,11/30/2009,CA,Santa Cruz County,Watsonville,584 Green Valley Road Watsonville CA 95076,11,111,Berry (except Strawberry) Farming,Crop Production
1565937,"Santana Paving and Grading, Inc.","Santana Paving and Grading, Inc.",999.8,0,0,2,0,500,1/1/2009,11/30/2009,CA,Santa Cruz County,Santa Cruz,1805 Willa Way Santa Cruz CA 95062,23,236,Commercial and Institutional Building Construction,Construction of Buildings
1555639,Grass Farm,William Y. Gil Inc.,3965.32,0,1800,2,0,1983,5/23/2009,11/15/2009,CA,Santa Clara County,Morgan Hill,602 Palm Ave Morgan Hill CA 95037,11,111,Floriculture Production,Crop Production
1573356,"R.P. Coatings, Inc.","R.P. Coatings, Inc.",7611.17,0,0,11,0,692,4/15/2009,11/15/2009,CA,Alameda County,Hayward,"31851 Hayman Street, Unit B Hayward CA 94544",23,238,Site Preparation Contractors,Specialty Trade Contractors
1561505,Marr B. Olsen,"Marr B. Olsen, Inc.",21588.28,0,0,12,0,1799,4/2/2009,11/4/2009,CA,Sonoma County,Petaluma,320 First STreet Petaluma CA 94952,23,238,Poured Concrete Foundation and Structure Contractors,Specialty Trade Contractors
1565837,Santa Rosa Memorial Hospital,Saint Josephs Health System -Sonoma,25630.59,0,0,15,0,1709,11/1/2007,10/31/2009,CA,Sonoma County,Santa Rosa,1165 Montgomery Drive Santa Rosa CA 95405,62,622,General Medical and Surgical Hospitals,Hospitals
1557909,"Enterprise Protective Services, Inc.","Enterprise Protective Services, Inc.",663.25,0,0,1,0,663,10/30/2007,10/29/2009,CA,Santa Clara County,Gilroy,7560 Monterey  Street Gilroy CA 95020,56,561,Security Guards and Patrol Services,Administrative and Support Services
1561614,Tere Salon,Tere Salon,2331,0,0,1,0,2331,10/28/2007,10/29/2009,CA,San Francisco County,San Francisco,3160 22th Street San Francisco CA 94110,81,812,Beauty Salons,Personal and Laundry Services
1553042,Dollar Store,"One Dollar Only , Inc",8594.25,1405.5,0,3,468,2865,10/26/2007,10/27/2009,CA,San Francisco County,San Francisco,4458 Mission San Francisco CA 94112,45,452,All Other General Merchandise Stores,General Merchandise Stores 
1558708,"Prestige Adult Day Health Care Center, Inc.","Prestige Adult Day Health Care Center, Inc.",3260.19,0,0,8,0,408,9/15/2008,10/26/2009,CA,Santa Clara County,Milpitas,1765 South Main St. Milpitas CA 95035,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1558715,Bo Enterprises,"Sierra Weatherization Co, Inc.",1745.32,0,0,15,0,116,10/15/2007,10/14/2009,CA,Santa Clara County,Los Gatos,43 B East Main Street Los Gatos CA 95030,23,238,Drywall and Insulation Contractors,Specialty Trade Contractors
1553389,"Lange Trucking, Inc.","Lange Trucking, Inc.",417.3,0,0,3,0,139,2/22/2008,10/10/2009,CA,Alameda County,Oakland,2226 Campbell Street Oakland CA 94607,48,484,"Specialized Freight (except Used Goods) Trucking, Long-Distance",Truck Transportation
1561013,Sullivan Valero,"Petroleum Sales, Inc.",226.14,0,0,3,0,75,10/12/2007,9/26/2009,CA,San Mateo County,Daly City,1690 Sullivan Avenue Daly City CA 94015,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1561014,Westborough Valero,"Petroleum Sales, Inc.",526.18,0,0,6,0,88,10/12/2007,9/26/2009,CA,San Mateo County,South San Francisco,2296 Westborough Blvd South San Francisco CA 94080,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1556835,Lombard Valero & Food Mart,"Petroleum Sales, Inc",21984.12,0,0,60,0,366,9/1/2007,9/26/2009,CA,San Francisco County,San Francisco,2601 Lombard Street San Francisco CA 94123,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1557154,Arco AM PM -Oakley,J & Z Petroleum Inc.  &  A & K Petroleum Inc.,2903.25,0,0,15,0,194,9/24/2007,9/20/2009,CA,Contra Costa County,Oakley,"4501 Main Street in Oakley, Ca Oakley CA 94561",44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1561389,Arco AM PM - Fremont & Livermore,"K & T Petroleum Inc. & Omid Enterprises, Inc.",1448.25,0,0,12,0,121,7/6/2008,9/20/2009,CA,Alameda County,Fremont,"5012  Stevenson Blvd. in Fremont, Ca. Fremont CA 94538",44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1558854,Rafael Castaneda Farms,"Rafael Castaneda, an individual proprietor",8185.06,0,0,30,0,273,9/15/2007,9/14/2009,CA,Sonoma County,Santa Rosa,2230 New gate Ct.93026 Santa Rosa CA 95404,11,111,Vegetable and Melon Farming,Crop Production
1541509,Ken Mays Plumbing,Ken Mays Plumbing,2812.5,0,0,1,0,2812,9/11/2007,9/10/2009,CA,Napa County,Napa,"1739 Action Avenue, Suite A Napa CA 94559",56,561,Other Services to Buildings and Dwellings,Administrative and Support Services
1554553,Arco AM/PM,"North Bay Petroleum, Inc.",7953.46,0,0,2,0,3977,9/11/2007,9/10/2009,CA,Sonoma County,Santa Rosa,2500 Guerneville Road Santa Rosa CA 95401,44,447,Gasoline Stations,Gasoline Stations 
1559535,Element Beauty Essentials,Element Beauty Essentials,82.5,0,742.5,1,0,82,7/1/2008,9/6/2009,CA,Santa Clara County,San Jose,1370 El Paseo de Saratoga San Jose CA 95130,44,446,"Cosmetics, Beauty Supplies, and Perfume Stores",Health and Personal Care Stores 
1552975,Lombard Union 76,"GAWFCO Enterprises, Inc",7286.05,0,0,47,0,155,9/1/2007,8/31/2009,CA,San Francisco County,San Francisco,2498 Lombard Street San Francisco CA 94123,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1548069,"Intelliswift Software, Inc.","Intelliswift Software, Inc.",63521.9,0,0,4,0,15880,1/1/2008,8/31/2009,CA,Alameda County,Fremont,"2201 Walnut Avenue, Suite #180-1st Floor Fremont CA 94538",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1547677,Chanticleer Home,"Chanticleer Home, Inc",8744.1,0,0,24,0,364,9/1/2007,8/31/2009,CA,Santa Cruz County,Santa Cruz,2266 Chanticleer Ave Santa Cruz CA 95062,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1554434,Sweet Soleil,"Sweet Soleil, LLC.",84.4,84.4,1430,4,21,21,3/7/2009,8/31/2009,CA,Santa Clara County,San Jose,"4848 San Felipe Road, Suite 170 San Jose CA 95135",44,445,All Other Specialty Food Stores,Food and Beverage Stores 
1553153,"Divyasoft, Inc.","Divyasoft, Inc",17213.42,0,0,1,0,17213,6/13/2008,8/29/2009,CA,Santa Clara County,Sunnyvale,830 Stewart Drive Sunnyvale CA 94086,54,541,Computer Systems Design Services,"Professional, Scientific, and Technical Services"
1547861,K-Con. Inc.,"K-Con, Inc.",42005.28,0,0,12,0,3500,2/1/2009,8/27/2009,CA,Monterey County,Monterey,"HQ, Camp Roberts Monterey CA 93943",23,236,Commercial and Institutional Building Construction,Construction of Buildings
1555644,New Saffron Restaurant,"Shahi Sizzler , Inc.",7582.48,432.8,0,7,62,1083,1/1/2009,8/21/2009,CA,Santa Clara County,Mountain View,2700 W. El Camino Real Mountain View CA 94040,72,722,Full-Service Restaurants,Food Services and Drinking Places
1552876,"Mizuho Orthopedic Systems, Inc.","Mizuho Orthopedic Systems, Inc.",28722.83,0,0,127,0,226,8/21/2007,8/20/2009,CA,Alameda County,Union City,30031 Ahern Avenue Union City CA 94587,33,339,Laboratory Apparatus and Furniture Manufacturing,Miscellaneous Manufacturing
1542879,Cost Plus World Market,"Cost Plus, Inc.",8459.24,0,0,7,0,1208,8/20/2007,8/19/2009,CA,Alameda County,Oakland,200 Fourth Street Oakland CA 94607,45,452,All Other General Merchandise Stores,General Merchandise Stores 
1556077,Terra Linda Tow,"Rafael Tow,  Inc.  dba Terra Linda Tow",19062.39,0,0,11,0,1733,8/19/2007,8/15/2009,CA,Marin County,San Rafael,191 MIll Street San Rafael CA 94901,48,488,Motor Vehicle Towing,Support Activities for Transportation
1553893,MS Environmental Solutions,MS Environmental Solutions,7309.18,0,0,6,0,1218,7/31/2007,8/14/2009,CA,Contra Costa County,Concord,"1900 Bates Avenue, Ste. L Concord CA 94520",56,562,Hazardous Waste Treatment and Disposal,Waste Management and Remediation Services
1550803,Mighty Leaf Tea Company,Mighty Leaf Tea Company,15265.39,0,0,1,0,15265,7/13/2007,8/7/2009,CA,Marin County,San Rafael,136 Mitchell Blvd. San Rafael CA 94903,31,311,Coffee and Tea Manufacturing,Food Manufacturing
1557997,DAWN Foundation,DAWN Foundation,9649.4,8621,0,1,8621,9649,8/3/2008,8/4/2009,CA,Contra Costa County,Danville,1000 De La Gauchetiere Street West Danville CA 94506,61,611,Educational Support Services,Educational Services
1560197,D & S Body Shop,D & S Body Shop Inc.,18003.88,0,0,15,0,1200,7/31/2007,8/2/2009,CA,Contra Costa County,San Ramon,38 Beta Court.  #A3 San Ramon CA 94583,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1549843,Geneva Shell,Vahid Hashemi dba Geneva Shell,5040,0,0,2,0,2520,7/1/2008,7/31/2009,CA,San Francisco County,San Francisco,2200 Alemany Blvd San Francisco CA 94103,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1552973,Lincoln Shell Station,"C. A. R. Enterprise, Inc.",964.34,0,0,23,0,42,8/1/2007,7/31/2009,CA,San Francisco County,San Francisco,601 Lincoln Way San Francisco CA 94122,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1544205,"SQA, Inc.","SQA, Inc.",32819.68,0,11700,4,0,8205,8/1/2007,7/31/2009,CA,Alameda County,Fremont,40932 Fremont Blvd. Fremont CA 94538,54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1552092,"Beyond Innovation, Inc.","Beyond Innovation, Inc.",0,0,625,0,0,0,6/4/2008,7/30/2009,CA,Alameda County,Livermore,6269 Southfront Road Livermore CA 94550,54,541,Computer Systems Design and Related Services,"Professional, Scientific, and Technical Services"
1551467,Washington Hospital,Washington Hospital Healthcare System,40664.64,0,0,132,0,308,7/13/2007,7/28/2009,CA,Alameda County,Fremont,2000 Mowry Street Fremont CA 94538,62,622,General Medical and Surgical Hospitals,Hospitals
1551465,Oil Changers 3000,"Oil Changer, Inc.",1827.91,0,0,5,0,366,7/20/2007,7/19/2009,CA,Alameda County,Pleasanton,"4511 Willow Road, Suite 1 Pleasanton CA 94588",81,811,General Automotive Repair,Repair and Maintenance
1551470,Mt. Diablo Unified School District,Mt. Diablo Unified School District,1172.76,1172.76,0,1,1173,1173,7/10/2007,7/16/2009,CA,Contra Costa County,Concord,1936 Carlotta Drive Concord CA 94520,97,974,Local School Boards or Districts,State and Local Government
1552370,Hu Chiang Dumpling House,Hu-Chiang Dumpling House Corp,14212.64,1151.34,0,4,288,3553,7/16/2007,7/15/2009,CA,Santa Clara County,Cupertino,10877 North Wolfe Road Cupertino CA 95014,72,722,Full-Service Restaurants,Food Services and Drinking Places
1551415,In-Young Management,Cypress Cleaners,1666.45,0,0,1,0,1666,7/10/2007,7/10/2009,CA,Contra Costa County,Pittsburg,650 Bailey Road Pittsburg CA 94565,33,333,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",Machinery Manufacturing
1545295,"Northbound, LLC","Northbound, LLC",16000,0,0,1,0,16000,2/1/2008,7/1/2009,CA,Santa Clara County,Sunnyvale,"1298 Kifer Rd, Suite 503 Sunnyvale CA 94086",54,541,Other Computer Related Services,"Professional, Scientific, and Technical Services"
1548074,ResCare Home Care,"RSCR  CALIFORNIA, INC.",27343.9,0,0,20,0,1367,5/1/2008,6/30/2009,CA,Contra Costa County,Lafayette,"3730 Mt. Diablo Blvd., Suite #320 Lafayette CA 94549",62,621,Home Health Care Services,Ambulatory Health Care Services
1552976,"Fell Street Service Station, Inc.",Arco Am/Pm,731.66,0,0,2,0,366,7/1/2007,6/30/2009,CA,San Francisco County,San Francisco,1175 Fell Street San Francisco CA 94117,44,447,Gasoline Stations with Convenience Stores,Gasoline Stations 
1549028,Subway #3027,Komal Sing Japponbia Sadang,4196.67,0,0,6,0,699,8/1/2008,6/30/2009,CA,Alameda County,Livermore,889 Airway Blvd. #B Livermore CA 94551,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1548073,Rocco's Ristorante & Pizzeria,"DDN Enterprises, Inc.",8013.07,0,0,6,0,1336,7/1/2007,6/30/2009,CA,Contra Costa County,Walnut Creek,2909 Ygnacio Valley Road Walnut Creek CA 94598,72,722,Full-Service Restaurants,Food Services and Drinking Places
1559318,Triune Technologies,"Triune Technologies, Inc.",83365.76,0,17875,10,0,8337,6/30/2008,6/29/2009,CA,Santa Clara County,San Jose,5406 Thornwood Drive San Jose CA 95123,54,541,Other Scientific and Technical Consulting Services,"Professional, Scientific, and Technical Services"
1547683,Coventry Park,A F Evans Company Inc. dba Coventry Park,4751.11,0,0,1,0,4751,7/1/2007,6/28/2009,CA,San Francisco County,San Francisco,1550 Sutter Street San Francisco CA 94103,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1549084,Burger King,Strategic Restaurants,176.3,0,0,1,0,176,6/4/2008,6/24/2009,CA,Marin County,San Rafael,969 East Francisco Blvd San Rafael CA 94901,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1553435,3K,"3K Technologies, LLC",34374.36,0,0,5,0,6875,6/11/2008,6/17/2009,CA,Alameda County,Fremont,"161 Mission Falls Lane, Ste 201 Fremont CA 94539",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1553142,"Vesol, Inc.","Vesol, Inc.",8117.88,0,0,1,0,8118,6/13/2007,6/12/2009,CA,Alameda County,Pleasanton,"4900 Hopyard Road, Suite 100 Pleasanton CA 94588",54,541,Computer Systems Design and Related Services,"Professional, Scientific, and Technical Services"
1560333,"SA TECHNOLOGIES, INC","SA Technologies, Inc",21561.17,0,0,1,0,21561,11/1/2008,6/6/2009,CA,Santa Clara County,Santa Clara,"2700 AUGUSTINE DR., SUITE 299 Santa Clara CA 95054",54,541,Computer Systems Design Services,"Professional, Scientific, and Technical Services"
1544967,Pleasanton Auto Body Shop,Pleasanton Auto Body Shop,4203.78,0,0,6,0,701,6/1/2007,5/31/2009,CA,Alameda County,Pleasanton,4262 Stanley Bllvd Pleasanton CA 94566,81,811,"Automotive Body, Paint, Interior, and Glass Repair",Repair and Maintenance
1552982,"Innasite , Inc","Innasite, Inc.",32842.05,0,0,1,0,32842,5/10/2007,5/26/2009,CA,Santa Clara County,Los Gatos,405 Alberto way Los Gatos CA 95032,54,541,Other Computer Related Services,"Professional, Scientific, and Technical Services"
1537004,Becoming Independent,Becoming Independent,684.77,0,0,13,0,53,5/16/2007,5/15/2009,CA,Sonoma County,Santa Rosa,1425 Corporate Center Parkway Santa Rosa CA 95407,96,968,Local Sheltered Workshops,State and Local Government
1545775,Super Pan Meat Market & Bakery,"Dona Esther, Inc.",3099.43,0,742.5,1,0,3099,5/16/2007,5/13/2009,CA,Santa Clara County,Sunnyvale,259 E. Maude Avenue Sunnyvale CA 94085,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1542883,"V1 Jets, International",V1 Jets International,3144,3144,0,1,3144,3144,5/13/2007,5/12/2009,CA,San Francisco County,San Francisco,99 Osgood Place San Francisco CA 94133,52,523,Commodity Contracts Brokerage,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
