,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
439166,Powhatan County,28100,15143,12957,12249,11489,2631,1201,46,33,51,85,6,3,160,146,285,225
439318,Prince Edward County,23357,11560,11797,7498,7387,3753,4044,48,31,92,136,7,10,162,189,304,229
439470,Prince George County,35649,19439,16210,11640,10634,6953,4649,154,69,219,349,50,62,423,447,1191,900
439622,Prince William County,406371,201948,204423,135198,132488,41325,44199,2441,2264,14759,16740,395,387,7830,8345,42737,39991
439774,Pulaski County,34806,17204,17602,15927,16391,903,858,30,34,83,98,5,2,256,219,239,196
439926,Rappahannock County,7501,3751,3750,3492,3496,170,158,5,12,18,22,1,2,65,60,116,122
440078,Richmond County,9270,5249,4021,3278,2963,1861,959,22,13,25,15,1,1,62,70,331,178
440230,Roanoke County,92405,44067,48338,39868,43773,2282,2451,77,70,1194,1353,9,21,637,670,985,999
440382,Rockbridge County,22295,11016,11279,10456,10721,311,289,55,52,44,62,1,2,149,153,148,158
440534,Rockingham County,76367,37501,38866,35812,37340,791,559,236,215,214,270,15,9,433,473,2154,1969
440686,Russell County,28856,14142,14714,13873,14457,134,106,27,31,40,21,0,1,68,98,158,130
440838,Scott County,23133,11461,11672,11265,11486,82,63,30,22,12,24,8,7,64,70,142,100
440990,Shenandoah County,42059,20556,21503,19659,20621,431,366,85,77,96,135,8,6,277,298,1391,1203
441142,Smyth County,32187,15701,16486,15170,15933,345,323,19,24,33,51,4,2,130,153,284,253
441294,Southampton County,18630,9730,8900,5861,5451,3685,3266,36,37,21,24,3,3,124,119,97,106
441446,Spotsylvania County,123176,60325,62851,47421,49178,9491,9875,250,260,1324,1653,84,84,1755,1801,4724,4704
441598,Stafford County,129844,65337,64507,49921,48096,11290,11377,361,364,1551,2252,87,113,2127,2305,5986,6060
441750,Surry County,7060,3476,3584,1861,1787,1531,1727,18,7,12,12,0,2,54,49,45,43
441902,Sussex County,12014,7025,4989,2691,2140,4230,2773,23,15,26,21,0,0,55,40,172,97
442054,Tazewell County,45147,22386,22761,21073,21926,930,462,29,26,139,152,3,3,212,192,194,113
442206,Warren County,37514,18638,18876,17107,17368,898,862,80,69,161,214,7,7,385,356,639,684
442358,Washington County,54893,27089,27804,26384,27139,380,312,58,49,101,109,9,8,157,187,446,285
442510,Westmoreland County,17451,8517,8934,5853,6082,2345,2568,65,51,32,72,3,3,219,158,604,402
442662,Wise County,41616,21573,20043,19380,19457,1906,309,31,20,64,83,2,0,190,174,289,184
442814,Wythe County,29226,14307,14919,13632,14253,419,410,28,13,62,69,1,4,165,170,160,127
442966,York County,65209,31914,33295,25113,25554,4203,4599,137,150,1448,1882,44,55,969,1055,1435,1458
443118,Alexandria city,140833,67710,73123,46380,48746,14782,16866,553,518,3967,4793,110,99,1918,2101,11681,11075
443270,Bristol city,17853,8423,9430,7623,8689,536,480,34,34,59,71,1,3,170,153,115,111
443422,Buena Vista city,6646,3092,3554,2808,3253,179,176,36,35,11,21,6,9,52,60,43,62
443574,Charlottesville city,43515,20757,22758,14816,15969,3960,4514,85,66,1318,1509,7,17,571,683,1192,1034
443726,Chesapeake city,223520,109016,114504,70622,71250,31792,35731,551,482,2945,3673,115,115,2991,3253,5185,4711
443878,Colonial Heights city,17363,8040,9323,6774,7721,810,1014,36,38,260,335,8,9,152,206,340,345
444030,Covington city,5953,2873,3080,2423,2624,375,368,6,12,15,20,0,0,54,56,64,39
444182,Danville city,42914,19588,23326,9815,11277,9246,11525,66,50,223,209,6,4,232,261,679,565
444334,Emporia city,5934,2740,3194,936,1109,1737,2010,9,15,24,22,3,1,31,37,152,110
444486,Fairfax city,22595,11148,11447,8436,8634,562,565,83,100,1696,1779,12,15,359,354,1828,1765
444638,Falls Church city,12440,6120,6320,5058,5132,281,269,21,21,524,658,1,3,235,237,540,600
444790,Franklin city,8593,3834,4759,1612,1826,2112,2794,16,13,25,40,1,1,68,85,73,69
444942,Fredericksburg city,24202,11122,13080,7716,9048,2540,3085,106,86,304,404,11,14,445,443,1354,1216
445094,Galax city,7009,3290,3719,2970,3392,223,237,11,10,20,18,11,9,55,53,495,481
445246,Hampton city,137448,65804,71644,30004,29886,31916,37025,333,353,1279,1775,90,103,2182,2502,3132,3217
445398,Harrisonburg city,49048,22920,26128,19497,22620,1773,1721,171,151,878,971,44,57,557,608,4064,3722
445550,Hopewell city,22634,10496,12138,6163,6880,3864,4739,50,53,69,129,18,20,332,317,805,675
445702,Lexington city,7060,3936,3124,3376,2681,362,324,6,2,102,63,3,2,87,52,168,101
445854,Lynchburg city,75703,35534,40169,23350,26221,10265,11955,141,139,1046,1040,31,19,701,795,1217,1116
446006,Manassas city,38267,19185,19082,14641,14342,2684,2878,219,209,964,1045,36,28,641,580,6420,5628
446158,Manassas Park city,14439,7330,7109,5286,5009,1031,1014,84,94,643,722,24,16,262,254,2506,2187
446310,Martinsville city,13729,6250,7479,3232,3882,2828,3384,14,23,71,61,1,2,104,127,306,250
446462,Newport News city,180891,87409,93482,46390,46007,34804,40240,524,492,2212,2917,213,190,3266,3636,7140,6572
446614,Norfolk city,242893,125956,116937,65652,52821,51020,55256,847,638,4228,4091,265,220,3944,3911,9469,6806
446766,Norton city,3969,1837,2132,1637,1914,127,140,4,5,28,25,1,0,40,48,56,17
446918,Petersburg city,32507,15204,17303,2866,2887,11900,13889,50,53,116,168,16,16,256,290,686,560
447070,Poquoson city,12147,6016,6131,5746,5843,43,45,24,20,121,154,1,3,81,66,106,122
447222,Portsmouth city,95484,45859,49625,20236,20155,23683,27384,220,244,521,549,85,52,1114,1241,1624,1362
447374,Radford city,16450,7783,8667,6800,7567,633,679,21,13,142,212,3,2,184,194,187,207
447526,Richmond city,204151,97396,106755,44524,44266,47659,57012,731,563,2349,2556,270,181,1863,2177,7216,5615
447678,Roanoke city,96778,46281,50497,30856,33271,13109,14849,211,170,872,903,33,39,1200,1265,3035,2320
447830,Salem city,24916,11813,13103,10522,11718,865,951,36,44,207,223,3,4,180,163,314,295
447982,Staunton city,23833,10789,13044,9106,11040,1334,1578,23,28,69,128,4,3,253,267,240,277
448134,Suffolk city,84876,40732,44144,22200,22644,16906,19620,145,147,600,780,34,27,847,926,1276,1195
448286,Virginia Beach city,439038,215134,223904,151219,153546,42229,46084,997,971,12687,14812,334,371,7668,8120,14473,14872
448438,Waynesboro city,21038,10015,11023,8538,9338,1074,1227,40,38,71,94,3,2,289,324,773,550
448590,Williamsburg city,13694,6440,7254,4914,5490,928,1075,25,22,399,425,1,6,173,236,473,469
448742,Winchester city,26162,12879,13283,10562,10999,1527,1480,116,92,323,358,6,7,345,347,2273,1749
448894,Adams County,18810,9581,9229,8860,8543,119,83,392,397,86,106,5,2,119,98,5784,5407
449046,Asotin County,21710,10508,11202,10019,10641,54,42,148,172,47,83,17,23,223,241,327,325
449198,Benton County,176516,88242,88274,81076,81055,1403,1157,1062,965,2306,2664,172,156,2223,2277,16935,16113
449350,Chelan County,72743,36302,36441,34397,34535,212,157,617,593,299,388,84,65,693,703,9933,8968
449502,Clallam County,71533,35513,36020,31299,32022,490,165,1996,1881,411,622,55,50,1262,1280,1966,1693
449654,Clark County,426804,210716,216088,186287,190740,4821,4121,2191,2129,8306,9767,1433,1435,7678,7896,16529,15880
449806,Columbia County,4106,2027,2079,1929,1983,11,2,29,35,10,13,7,7,41,39,129,131
449958,Cowlitz County,102417,50553,51864,46759,47973,431,307,960,912,663,899,141,137,1599,1636,4228,3777
450110,Douglas County,38551,19262,19289,18221,18236,121,80,334,349,144,201,45,37,397,386,5807,5302
450262,Ferry County,7549,3906,3643,3025,2800,16,10,654,625,21,41,4,4,186,163,144,107
450414,Franklin County,79132,40957,38175,37554,35186,1107,705,553,467,778,834,159,140,806,843,20978,19522
450566,Garfield County,2265,1121,1144,1086,1090,0,0,3,3,14,27,0,0,18,24,47,40
450718,Grant County,89627,45681,43946,42516,40987,865,665,848,823,440,474,57,44,955,953,18205,16310
450870,Grays Harbor County,72857,37372,35485,32885,31637,668,193,1998,1704,476,602,123,77,1222,1272,3507,2800
451022,Island County,78712,38989,39723,34403,34532,1061,746,347,366,1333,2200,213,204,1632,1675,2167,2175
451174,Jefferson County,29902,14804,15098,13562,13852,182,73,368,367,180,299,41,23,471,484,431,427
451326,King County,1937699,965393,972306,702494,696902,64311,60811,10413,9887,137095,151895,7651,7695,43429,45116,91621,81666
451478,Kitsap County,251723,127518,124205,107797,103811,4225,2726,2223,2178,5265,7456,1230,1228,6778,6806,8372,7549
451630,Kittitas County,41014,20773,20241,19254,18733,247,171,217,232,436,481,39,45,580,579,1614,1554
451782,Klickitat County,20390,10309,10081,9664,9386,49,29,272,278,37,97,18,9,269,282,1149,1050
451934,Lewis County,75516,37769,37747,35339,35420,288,156,668,633,282,420,85,56,1107,1062,3530,3035
452086,Lincoln County,10570,5276,5294,5048,5051,11,15,98,83,15,28,1,4,103,113,126,112
452238,Mason County,60752,31422,29330,27989,26217,516,197,1412,1183,275,482,118,126,1112,1125,2793,2076
452390,Okanogan County,41246,20825,20421,17423,17018,115,93,2536,2501,122,180,46,33,583,596,3989,3325
452542,Pacific County,20884,10467,10417,9531,9531,77,58,273,279,219,222,7,13,360,314,948,741
452694,Pend Oreille County,12963,6562,6401,6055,5895,35,23,269,243,25,53,7,9,171,178,198,194
452846,Pierce County,795422,393223,402199,305428,309796,29933,26390,6468,6458,20882,28170,5509,5601,25003,25784,37665,35477
452998,San Juan County,15770,7657,8113,7317,7702,36,32,61,66,56,135,4,10,183,168,453,418
453150,Skagit County,117004,58042,58962,53212,54023,576,391,1548,1596,990,1251,161,126,1555,1575,10164,9668
453302,Skamania County,11100,5591,5509,5293,5153,25,20,87,105,35,62,2,9,149,160,301,258
453454,Snohomish County,715515,358063,357452,294334,292199,11062,8278,5525,5631,30408,34840,1829,1627,14905,14877,34071,30622
453606,Spokane County,472127,233206,238921,210516,216488,5094,3244,3830,4015,4534,5795,1006,1044,8226,8335,11032,10467
453758,Stevens County,43487,21753,21734,19621,19574,82,75,1274,1195,73,175,36,41,667,674,572,629
453910,Thurston County,253067,123452,129615,104655,109398,4016,3099,1969,1973,5746,7749,1073,1022,5993,6374,9234,8822
454062,Wahkiakum County,3972,1992,1980,1897,1866,8,4,33,25,5,19,4,2,45,64,49,62
454214,Walla Walla County,58925,29930,28995,27465,27132,924,244,419,338,347,504,102,81,673,696,6064,5599
454366,Whatcom County,201570,99851,101719,88267,89955,1321,866,3235,3071,3364,4055,295,291,3369,3481,8236,7683
454518,Whitman County,44797,22792,22005,19590,18825,444,354,168,166,1786,1751,69,60,735,849,1031,1042
454670,Yakima County,244313,122254,122059,108463,108440,1815,1458,7055,6937,1499,1739,245,215,3177,3270,56863,53605
454822,Barbour County,16596,8191,8405,7922,8177,77,55,54,38,15,22,3,0,120,113,54,43
454974,Berkeley County,104646,51891,52755,45914,47299,4106,3532,167,148,369,535,24,23,1311,1218,2086,1899
455126,Boone County,24585,12210,12375,12027,12240,76,49,17,17,11,10,1,0,78,59,56,40
455278,Braxton County,14527,7323,7204,7175,7097,47,15,27,17,11,14,0,3,63,58,37,31
455430,Brooke County,24007,11638,12369,11279,12043,173,120,14,8,37,60,2,1,133,137,88,78
455582,Cabell County,96369,47008,49361,42964,45480,2545,2284,112,117,490,484,17,15,880,981,563,502
455734,Calhoun County,7643,3828,3815,3781,3752,9,8,9,13,2,8,2,1,25,33,33,27
455886,Clay County,9371,4658,4713,4606,4657,5,2,9,10,2,5,0,2,36,37,17,15
456038,Doddridge County,8194,4383,3811,4214,3739,99,12,14,11,3,12,0,1,53,36,22,18
456190,Fayette County,45997,23087,22910,21572,21525,1129,1005,50,45,38,51,2,3,296,281,227,177
456342,Gilmer County,8724,5276,3448,4013,3341,1082,31,62,9,31,19,5,6,83,42,453,43
456494,Grant County,11914,5914,6000,5793,5907,57,36,9,8,8,12,1,2,46,35,72,50
456646,Greenbrier County,35540,17338,18202,16403,17341,542,458,73,57,66,80,4,7,250,259,225,191
456798,Hampshire County,23948,12125,11823,11814,11540,147,103,24,25,20,30,9,7,111,118,123,124
456950,Hancock County,30661,14846,15815,14207,15207,388,330,17,24,36,56,4,4,194,194,166,143
457102,Hardy County,14038,7086,6952,6670,6680,237,160,16,7,100,47,2,1,61,57,275,216
457254,Harrison County,69265,33720,35545,32344,34302,636,500,79,64,171,174,13,3,477,502,440,446
457406,Jackson County,29271,14458,14813,14206,14578,57,32,34,20,36,48,7,4,118,131,100,85
457558,Jefferson County,53626,26501,27125,23721,24245,1811,1779,74,73,260,387,16,25,619,616,1300,1194
457710,Kanawha County,192939,92654,100285,82556,89900,7049,7171,205,183,947,1074,18,21,1879,1936,926,882
457862,Lewis County,16397,8092,8305,7916,8160,52,27,22,13,20,33,1,0,81,72,46,57
458014,Lincoln County,21672,10784,10888,10683,10791,10,8,11,10,9,15,0,0,71,64,40,54
458166,Logan County,36727,18078,18649,17500,18021,387,406,17,17,49,53,1,0,124,152,118,147
458318,McDowell County,22075,10921,11154,9806,9887,984,1115,16,16,8,10,0,0,107,126,64,34
458470,Marion County,56514,27606,28908,26023,27388,975,916,62,57,135,165,4,2,407,380,285,245
458622,Marshall County,33061,16126,16935,15796,16644,114,66,24,30,62,62,2,0,128,133,125,137
458774,Mason County,27351,13156,14195,12882,13879,68,107,24,19,41,49,6,6,135,135,61,55
458926,Mercer County,62310,29785,32525,27330,29829,1823,1989,68,76,141,192,1,1,422,438,256,228
459078,Mineral County,28229,13984,14245,13323,13608,429,368,25,17,43,71,0,1,164,180,106,99
459230,Mingo County,26770,13131,13639,12754,13237,219,261,11,5,21,23,2,2,124,111,64,62
459382,Monongalia County,96786,49870,46916,45044,43262,2294,1275,91,83,1574,1489,41,23,826,784,985,752
459534,Monroe County,13511,6679,6832,6539,6666,51,35,7,19,4,11,1,2,77,99,39,41
459686,Morgan County,17516,8736,8780,8504,8567,63,40,31,24,16,33,4,1,118,115,99,85
459838,Nicholas County,26240,12919,13321,12723,13100,22,25,27,32,26,45,5,2,116,117,84,65
459990,Ohio County,44475,21201,23274,19704,21826,853,806,39,24,190,183,3,5,412,430,191,178
460142,Pendleton County,7684,3891,3793,3749,3652,81,71,11,8,8,10,0,1,42,51,31,41
460294,Pleasants County,7582,4069,3513,3926,3466,95,4,11,3,5,3,0,0,32,37,33,28
460446,Pocahontas County,8712,4471,4241,4372,4156,41,27,9,11,2,2,2,0,45,45,36,33
460598,Preston County,33551,17323,16228,16874,15928,273,98,31,41,17,32,7,4,121,125,133,97
460750,Putnam County,55650,27316,28334,26513,27483,276,239,65,65,185,234,6,17,271,296,256,231
460902,Raleigh County,78900,39427,39473,34509,35648,3785,2737,136,76,367,362,12,10,618,640,696,301
461054,Randolph County,29369,15124,14245,14618,14001,299,56,39,26,45,60,0,1,123,101,99,86
461206,Ritchie County,10406,5205,5201,5136,5151,13,7,11,4,4,6,1,1,40,32,27,29
461358,Roane County,14876,7367,7509,7262,7400,11,12,11,14,19,22,2,1,62,60,56,50
461510,Summers County,13941,6257,7684,6031,6972,132,551,16,25,5,26,0,3,73,107,45,144
461662,Taylor County,16887,8553,8334,8326,8173,94,36,29,10,23,38,0,0,81,77,71,75
461814,Tucker County,7115,3567,3548,3526,3509,8,5,7,8,5,3,0,2,21,21,15,24
461966,Tyler County,9184,4507,4677,4467,4625,7,8,8,10,3,10,0,0,22,24,25,23
462118,Upshur County,24245,11930,12315,11656,12065,100,59,25,28,37,49,1,0,111,114,124,130
462270,Wayne County,42442,20723,21719,20403,21456,51,34,63,46,31,45,3,6,172,132,104,115
462422,Webster County,9155,4537,4618,4454,4574,10,6,4,2,3,7,1,0,65,29,26,23
462574,Wetzel County,16552,8125,8427,8026,8337,15,10,10,4,15,28,0,1,59,47,51,35
462726,Wirt County,5745,2880,2865,2841,2816,4,4,6,6,2,10,0,1,27,28,10,17
462878,Wood County,87016,41977,45039,40536,43603,534,441,98,97,222,254,15,15,572,629,390,357
463030,Wyoming County,23718,11777,11941,11567,11730,70,55,22,15,7,18,1,1,110,122,57,48
463182,Adams County,20864,11205,9659,10275,9393,622,37,138,84,54,39,5,1,111,105,571,211
463334,Ashland County,16163,8090,8073,6906,6815,30,19,891,924,22,38,2,2,239,275,155,161
463486,Barron County,45840,22797,23043,22005,22289,260,170,203,223,94,135,5,0,230,226,430,432
463638,Bayfield County,15011,7715,7296,6739,6317,37,15,728,710,13,38,1,0,197,216,86,75
463790,Brown County,248507,122944,125563,109925,113481,3429,2275,3650,3818,3437,3483,104,85,2399,2421,9550,8584
463942,Buffalo County,13555,6850,6705,6728,6602,30,16,24,15,7,20,0,0,61,52,159,80
464094,Burnett County,15433,7786,7647,7183,7011,45,41,351,386,14,35,1,2,192,172,102,93
464246,Calumet County,49008,24551,24457,23535,23424,153,109,93,111,484,549,11,9,275,255,891,803
464398,Chippewa County,62616,32488,30128,30681,29195,895,106,209,122,388,401,11,7,304,297,463,349
464550,Clark County,34682,17555,17127,17246,16806,62,41,111,103,48,84,8,6,80,87,743,525
464702,Columbia County,56867,28954,27913,27754,27187,596,141,170,129,121,184,17,15,296,257,835,631
464854,Crawford County,16633,8574,8059,8194,7918,270,27,24,14,28,39,3,2,55,59,96,59
465006,Dane County,489187,241993,247194,210230,215588,13362,12768,1207,1058,11641,12023,129,101,5424,5656,15406,13657
465158,Dodge County,88661,46641,42020,43555,41067,2212,195,256,145,221,267,37,12,360,334,1999,1560
465310,Door County,27715,13629,14086,13266,13739,92,59,95,86,40,74,2,1,134,127,365,309
465462,Douglas County,44172,22101,22071,20588,20685,322,163,448,447,164,214,5,2,574,560,249,253
465614,Dunn County,43883,22137,21746,21050,20713,159,87,85,94,575,591,6,10,262,251,346,286
465766,Eau Claire County,99036,48493,50543,45326,47381,556,364,317,218,1580,1775,16,19,698,786,1007,840
465918,Florence County,4398,2249,2149,2189,2097,7,3,16,17,3,11,1,0,33,21,19,18
466070,Fond du Lac County,101712,49940,51772,47918,49550,627,759,262,270,579,589,14,14,540,590,2325,2049
466222,Forest County,9290,4712,4578,3883,3803,56,23,649,630,2,13,6,5,116,104,74,66
466374,Grant County,51203,26637,24566,25758,24069,464,128,68,47,183,181,6,1,158,140,391,256
466526,Green County,36847,18248,18599,17895,18202,91,58,46,40,84,120,7,5,125,174,548,495
466678,Green Lake County,19033,9506,9527,9312,9354,54,38,37,28,48,45,4,1,51,61,387,360
466830,Iowa County,23656,11862,11794,11638,11561,52,36,22,16,59,77,1,4,90,100,189,150
466982,Iron County,5894,2957,2937,2893,2868,5,0,22,24,7,12,0,0,30,33,19,21
467134,Jackson County,20449,10877,9572,9666,8725,383,20,647,644,19,38,15,5,147,140,354,174
467286,Jefferson County,83685,41635,42050,40338,40790,382,353,182,155,265,309,11,15,457,428,2929,2633
467438,Juneau County,26664,14028,12636,13106,12191,514,56,238,173,34,82,4,6,132,128,416,274
467590,Kenosha County,166626,82529,84097,73096,74233,5721,5872,626,592,1179,1369,69,68,1838,1963,10099,9627
467742,Kewaunee County,20554,10455,10099,10259,9891,43,33,49,35,21,39,6,3,77,98,253,218
467894,La Crosse County,114881,56076,58805,51498,54636,1008,665,260,250,2453,2369,21,11,836,874,916,841
468046,Lafayette County,16782,8551,8231,8394,8101,32,19,59,35,24,34,0,0,42,42,317,199
468198,Langlade County,19942,10022,9920,9686,9625,53,21,118,118,27,39,0,1,138,116,184,144
468350,Lincoln County,28763,14428,14335,14036,14066,139,30,56,52,61,66,5,4,131,117,196,148
468502,Manitowoc County,81302,40444,40858,38390,38956,298,189,252,275,1048,1031,10,11,446,396,1429,1132
468654,Marathon County,134069,67314,66755,61895,61743,561,346,368,333,3681,3532,26,17,783,784,1615,1404
468806,Marinette County,41684,20731,20953,20215,20440,61,56,125,132,94,135,8,3,228,187,271,253
468958,Marquette County,15388,7794,7594,7623,7418,51,25,47,50,28,47,0,0,45,54,232,163
469110,Menominee County,4265,2124,2141,234,226,6,14,1854,1870,2,2,0,0,28,29,100,84
469262,Milwaukee County,948301,457896,490405,306711,317840,119473,139002,4032,4391,16622,16853,245,254,10813,12065,65262,61275
469414,Monroe County,44774,22703,22071,21684,21108,345,215,263,280,116,186,23,19,272,263,902,762
469566,Oconto County,37675,19206,18469,18705,17912,65,21,228,262,43,74,4,3,161,197,277,254
469718,Oneida County,35940,17975,17965,17400,17414,117,36,170,177,74,121,1,4,213,213,194,193
469870,Outagamie County,176936,88245,88691,81671,82473,1083,728,1572,1564,2677,2661,53,42,1189,1223,3400,3009
470022,Ozaukee County,86371,42325,44046,40381,42091,647,547,107,119,719,829,16,12,455,448,1000,973
470174,Pepin County,7458,3780,3678,3715,3638,23,7,10,9,8,8,0,2,24,14,38,34
470326,Pierce County,41091,20416,20675,19797,20049,142,93,82,79,135,199,7,3,253,252,319,304
