,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
46626,San Patricio County,67763,33359,34404,31557,32537,898,849,276,279,203,310,51,55,374,374,17068,17686
46854,San Saba County,6055,3178,2877,2956,2811,169,17,37,36,4,4,1,0,11,9,792,658
47082,Schleicher County,2727,1345,1382,1289,1344,43,25,0,3,6,5,1,0,6,5,629,617
47310,Scurry County,15871,8297,7574,7482,7126,691,308,42,53,29,33,0,1,53,53,2681,2331
47538,Shackelford County,3152,1517,1635,1483,1610,15,9,7,10,0,0,0,0,12,6,157,158
47766,Shelby County,25755,12456,13299,9921,10399,2226,2597,52,53,36,31,125,86,96,133,1785,1461
47994,Sherman County,2999,1528,1471,1481,1436,17,7,17,13,2,5,2,4,9,6,483,442
48222,Smith County,186172,89510,96662,71579,75680,15862,18659,433,482,743,878,48,43,845,920,13335,12093
48450,Somervell County,7309,3653,3656,3551,3566,30,15,33,26,8,13,2,3,29,33,608,509
48678,Starr County,58668,28335,30333,27912,29898,151,166,98,89,111,107,27,25,36,48,27505,29509
48906,Stephens County,9286,4798,4488,4469,4329,241,86,30,14,20,24,0,2,38,33,822,674
49134,Sterling County,1307,648,659,642,654,1,0,4,2,0,0,0,1,1,2,231,228
49362,Stonewall County,1396,663,733,611,684,27,27,3,3,4,2,1,3,17,14,107,101
49590,Sutton County,4114,2069,2045,2039,2015,8,7,9,10,6,7,0,0,7,6,1125,1100
49818,Swisher County,7857,4155,3702,3717,3426,360,183,32,38,9,9,2,0,35,46,1523,1346
50046,Tarrant County,1580347,785634,794713,632878,630645,101201,112801,5950,5772,32500,32161,1639,1550,11466,11784,193883,171985
50274,Taylor County,125753,60666,65087,54006,57909,4377,4463,494,476,687,1056,53,50,1049,1133,12207,12529
50502,Terrell County,956,482,474,466,461,0,0,9,9,6,2,0,0,1,2,220,241
50730,Terry County,12365,6424,5941,5835,5609,473,237,49,38,20,23,2,1,45,33,2980,2709
50958,Throckmorton County,1634,800,834,791,821,0,2,4,4,0,1,0,0,5,6,88,79
51186,Titus County,28807,14364,14443,12619,12521,1419,1608,136,106,83,103,11,4,96,101,5184,4377
51414,Tom Green County,104810,50420,54390,46613,50295,2260,2324,437,388,419,626,46,61,645,696,16956,17633
51642,Travis County,878877,452088,426789,380031,354007,38661,41047,3435,3117,23035,21593,521,463,6405,6562,146580,125995
51870,Trinity County,14055,6748,7307,5922,6311,711,886,42,28,28,19,4,2,41,61,443,391
52098,Tyler County,20477,10603,9874,8929,8745,1490,936,51,55,28,17,3,2,102,119,671,235
52326,Upshur County,37090,18133,18957,16136,16572,1663,1991,113,121,28,74,16,10,177,189,828,760
52554,Upton County,3082,1527,1555,1462,1479,33,38,18,24,1,0,2,1,11,13,703,722
52782,Uvalde County,26388,12828,13560,12457,13170,104,100,104,118,68,89,15,10,80,73,8676,9144
53010,Val Verde County,46927,22950,23977,21985,23058,430,386,184,175,153,181,22,13,176,164,17438,18804
53238,Van Zandt County,51255,25317,25938,24012,24558,839,924,189,157,51,63,14,8,212,228,2492,1726
53466,Victoria County,85228,41477,43751,37793,39858,2607,2860,306,265,404,397,34,29,333,342,17237,17731
53694,Walker County,63446,37951,25495,27328,19559,9859,5231,141,138,306,264,28,18,289,285,6489,3032
53922,Waller County,34721,17270,17451,12390,12072,4540,5036,91,90,83,93,3,8,163,152,4083,3379
54150,Ward County,10148,5077,5071,4673,4693,297,260,43,55,16,20,2,1,46,42,2300,2223
54378,Washington County,31187,15257,15930,12113,12573,2776,2996,48,49,220,197,2,1,98,114,1840,1538
54606,Webb County,215775,104265,111510,101933,109119,736,731,608,635,637,642,48,45,303,338,98055,105740
54834,Wharton County,40954,20164,20790,17015,17138,2810,3326,101,96,101,103,22,17,115,110,7166,6589
55062,Wheeler County,4709,2289,2420,2156,2258,75,94,24,23,13,20,2,2,19,23,390,348
55290,Wichita County,130756,66064,64692,55367,54653,7384,6521,714,738,1166,1381,78,71,1355,1328,9727,8303
55518,Wilbarger County,13887,6895,6992,6021,6225,664,577,59,66,66,49,4,0,81,75,1693,1575
55746,Willacy County,20030,10300,9730,9782,9510,415,91,69,66,17,32,0,6,17,25,8621,8610
55974,Williamson County,316123,157902,158221,139629,139572,9602,9436,873,806,5448,5982,144,163,2206,2262,31667,29832
56202,Wilson County,36104,18002,18102,17309,17422,361,329,116,124,61,94,10,3,145,130,6824,6794
56430,Winkler County,6609,3250,3359,3130,3235,69,80,24,21,11,11,0,0,16,12,1586,1552
56658,Wise County,54663,27544,27119,26471,26090,469,369,207,219,97,109,9,15,291,317,3808,3214
56886,Wood County,40107,19789,20318,18238,18827,1237,1204,119,99,39,40,4,4,152,144,1523,1242
57114,Yoakum County,7272,3569,3703,3448,3595,68,62,30,30,7,6,0,1,16,9,1835,1817
57342,Young County,17703,8455,9248,8119,8885,145,153,70,70,28,27,12,7,81,106,1169,1072
57570,Zapata County,12856,6334,6522,6237,6429,36,29,24,25,16,21,6,2,15,16,5478,5672
57798,Zavala County,11481,5666,5815,5549,5700,50,39,44,46,9,12,6,6,8,12,5136,5265
114,Beaver County,5994,3117,2877,2992,2776,14,2,39,35,19,23,6,0,47,41,248,190
342,Box Elder County,45575,23095,22480,22317,21716,69,50,229,211,224,253,23,19,233,231,1716,1550
570,Cache County,102229,50381,51848,47993,49638,328,245,316,358,1105,1030,124,98,515,479,4160,3647
798,Carbon County,19438,9490,9948,9166,9665,52,23,124,136,46,41,6,3,96,80,1043,1043
1026,Daggett County,914,518,396,500,383,8,2,5,4,0,1,0,1,5,5,40,7
1254,Davis County,262689,132219,130470,125022,123239,1874,1529,816,797,1887,2519,486,418,2134,1968,8791,8290
1482,Duchesne County,14827,7534,7293,6952,6680,15,16,387,420,15,16,6,3,159,158,348,319
1710,Emery County,10369,5255,5114,5126,4968,11,19,47,40,14,24,5,6,52,57,329,291
1938,Garfield County,4359,2234,2125,2140,2045,8,0,52,43,6,14,1,1,27,22,78,72
2166,Grand County,8851,4379,4472,4093,4188,15,12,205,215,11,7,3,3,52,47,314,265
2394,Iron County,37030,18413,18617,17337,17640,116,66,415,424,212,190,79,66,254,231,985,828
2622,Juab County,8777,4432,4345,4338,4234,9,4,43,55,10,18,3,5,29,29,127,109
2850,Kane County,6038,3003,3035,2896,2937,1,2,58,51,9,7,2,1,37,37,90,77
3078,Millard County,11988,6178,5810,5959,5622,11,9,96,88,33,28,12,15,67,48,683,509
3306,Morgan County,7551,3884,3667,3834,3608,3,1,9,7,2,10,0,0,36,41,68,70
3534,Piute County,1374,703,671,680,658,1,1,12,5,1,2,0,1,9,4,40,36
3762,Rich County,2012,1024,988,1017,977,0,0,0,1,4,5,0,0,3,5,25,12
3990,Salt Lake County,948223,478586,469637,438157,430427,7948,6224,4926,4537,13276,14467,6405,6299,7874,7683,70868,60830
4218,San Juan County,13928,6939,6989,2972,2877,52,41,3757,3934,31,27,11,7,116,103,327,317
4446,Sanpete County,23512,12183,11329,11676,10948,86,19,154,104,60,92,86,38,121,128,1080,780
4674,Sevier County,19101,9608,9493,9274,9129,33,29,203,190,10,43,5,12,83,90,331,294
4902,Summit County,33705,17639,16066,17130,15593,85,61,61,56,211,201,7,7,145,148,1989,1475
5130,Tooele County,48669,24175,24494,23016,22823,245,464,325,461,143,237,113,102,333,407,2574,2369
5358,Uintah County,26466,13246,13220,11803,11634,26,28,1210,1339,25,40,13,12,169,167,582,488
5586,Utah County,434114,215609,218505,205995,208619,1214,974,1383,1429,2459,3054,1405,1249,3153,3180,18222,16842
5814,Wasatch County,17827,9079,8748,8770,8488,27,27,56,48,33,47,12,7,181,131,653,648
6042,Washington County,110294,54502,55792,52137,53398,271,184,823,846,298,408,304,222,669,734,3656,3269
6270,Wayne County,2419,1236,1183,1219,1158,3,1,5,6,0,2,2,5,7,11,28,27
6498,Weber County,210642,105796,104846,100147,99292,1703,1463,930,957,1360,1498,223,187,1433,1449,15813,13883
114,Addison County,36469,18099,18370,17569,17808,132,101,52,49,139,176,4,7,203,229,227,234
342,Bennington County,36686,17691,18995,17248,18578,125,89,46,38,133,142,1,4,138,144,201,236
570,Caledonia County,30200,14975,15225,14603,14848,72,43,83,86,62,72,3,0,152,176,134,126
798,Chittenden County,149712,73141,76571,69236,72520,1076,930,221,257,1733,1966,23,34,852,864,1145,1109
1026,Essex County,6507,3258,3249,3160,3145,7,12,20,22,9,11,0,0,62,59,16,23
1254,Franklin County,47194,23395,23799,22542,22934,113,85,302,301,74,93,10,10,354,376,197,200
1482,Grand Isle County,7506,3755,3751,3661,3657,7,3,31,29,8,15,2,1,46,46,16,17
1710,Lamoille County,24286,12174,12112,11855,11790,67,50,57,48,37,69,3,4,155,151,107,115
1938,Orange County,28928,14454,14474,14191,14186,58,31,42,41,45,66,5,5,113,145,130,134
2166,Orleans County,27065,13470,13595,13128,13228,67,49,78,94,34,52,2,2,161,170,141,133
2394,Rutland County,63419,30973,32446,30331,31872,182,114,88,63,140,165,10,8,222,224,275,296
2622,Washington County,58766,28879,29887,28043,29085,200,147,90,82,179,231,2,8,365,334,439,428
2850,Windham County,43845,21436,22409,20744,21694,191,145,51,52,171,238,9,12,270,268,306,285
3078,Windsor County,57562,28058,29504,27397,28760,155,130,75,66,192,284,8,9,231,255,299,313
114,Accomack County,38669,18768,19901,13127,13288,5361,6316,86,49,43,65,19,18,132,165,1640,1112
342,Albemarle County,88736,42543,46193,35947,39017,4139,4525,97,74,1845,1987,3,6,512,584,1553,1374
570,Alleghany County,16586,8063,8523,7524,7915,435,487,18,13,20,26,0,2,66,80,51,49
798,Amelia County,11840,5840,6000,4353,4331,1410,1605,21,12,12,15,1,1,43,36,79,37
1026,Amherst County,31721,15159,16562,11828,12918,3010,3292,143,125,46,72,1,6,131,149,211,164
1254,Appomattox County,13783,6703,7080,5212,5293,1427,1709,9,12,11,16,2,1,42,49,41,35
1482,Arlington County,197955,99550,98405,79810,78344,9033,9096,453,412,8346,8817,100,97,1808,1639,18419,16088
1710,Augusta County,68113,34196,33917,32074,32607,1753,882,51,56,98,121,8,11,212,240,565,463
1938,Bath County,4863,2449,2414,2214,2263,203,114,6,5,8,11,3,0,15,21,9,9
2166,Bedford County,63014,31363,31651,28878,29082,2019,2065,60,64,151,201,3,6,252,233,272,293
2394,Bland County,6853,3759,3094,3469,3023,266,34,1,5,5,15,1,0,17,17,14,19
2622,Botetourt County,31526,15745,15781,14724,14908,795,619,34,32,106,111,0,2,86,109,150,134
2850,Brunswick County,17918,9653,8265,4123,3554,5461,4632,9,7,21,24,0,1,39,47,191,82
3078,Buchanan County,24950,12739,12211,11983,12014,666,127,11,5,22,25,1,0,56,40,77,64
3306,Buckingham County,15701,8659,7042,5086,4389,3468,2528,18,19,14,16,0,1,73,89,82,69
3534,Campbell County,51419,25039,26380,20901,21776,3679,4090,51,54,169,201,2,1,237,258,270,236
3762,Caroline County,23770,11761,12009,7803,7955,3650,3718,86,93,56,66,3,3,163,174,306,209
3990,Carroll County,29236,14397,14839,14173,14601,121,122,12,28,23,15,0,0,68,73,310,214
4218,Charles City County,7034,3450,3584,1554,1438,1587,1798,261,293,5,4,0,0,43,51,31,25
4446,Charlotte County,12268,5876,6392,3985,4190,1830,2140,11,8,8,12,0,0,42,42,163,68
4674,Chesterfield County,280020,136740,143280,104234,106637,26497,30155,513,515,3700,4138,83,90,1713,1745,6585,5378
4902,Clarke County,13653,6776,6877,6222,6321,456,433,14,10,28,52,1,3,55,58,172,127
5130,Craig County,5090,2588,2502,2548,2475,24,4,3,8,2,6,0,0,11,9,10,11
5358,Culpeper County,39729,20143,19586,16030,16163,3569,2935,79,64,212,168,2,4,251,252,960,727
5586,Cumberland County,9110,4361,4749,2844,2883,1430,1792,10,10,26,21,0,0,51,43,111,82
5814,Dickenson County,16079,7859,8220,7760,8120,54,40,7,14,6,8,0,0,32,38,38,40
6042,Dinwiddie County,25023,12368,12655,8223,8225,3965,4227,34,22,39,65,7,3,100,113,163,151
6270,Essex County,10266,4854,5412,2858,3106,1859,2138,24,35,45,55,0,3,68,75,54,53
6498,Fairfax County,996798,492729,504069,363764,365443,43385,47982,1824,1790,72799,77559,559,549,10398,10746,66067,60781
6726,Fauquier County,62611,31010,31601,27495,27913,2689,2802,78,71,337,383,8,20,403,412,1161,987
6954,Floyd County,14304,7085,7219,6877,6989,144,165,6,6,8,11,2,1,48,47,169,99
7182,Fluvanna County,23585,10867,12718,9059,9978,1628,2511,22,18,31,56,3,5,124,150,207,207
7410,Franklin County,49214,24199,25015,21737,22380,2178,2276,45,47,74,114,5,7,160,191,404,351
7638,Frederick County,66345,33115,33230,31203,31494,1212,1048,63,42,276,308,12,7,349,331,1192,931
7866,Giles County,16801,8218,8583,8005,8375,144,133,11,12,13,18,0,0,45,45,66,53
8094,Gloucester County,36754,17953,18801,15742,16289,1771,1956,75,78,105,147,11,8,249,323,360,387
8322,Goochland County,18488,9268,9220,6889,6954,2231,2096,17,21,64,78,0,2,67,69,113,112
8550,Grayson County,16364,8001,8363,7752,8079,184,196,12,10,2,6,5,5,46,67,189,150
8778,Greene County,16906,8378,8528,7685,7777,553,578,17,15,32,51,2,3,89,104,151,153
9006,Greensville County,11254,6926,4328,2561,1832,4310,2445,3,10,28,22,2,0,22,19,97,45
9234,Halifax County,35867,16984,18883,10509,11481,6246,7153,48,45,49,62,0,2,132,140,263,266
9462,Hanover County,95428,47018,48410,41231,42432,4684,4829,160,147,525,558,5,3,413,441,686,578
9690,Henrico County,276196,129950,146246,88502,97571,32906,40096,558,511,6365,6299,35,59,1584,1710,4523,3790
9918,Henry County,56346,27551,28795,21147,21703,5970,6631,64,58,149,149,16,16,205,238,1815,1131
10146,Highland County,2426,1195,1231,1186,1221,1,3,3,2,2,1,0,0,3,4,5,8
10374,Isle of Wight County,32165,15677,16488,11585,11770,3849,4461,42,37,44,67,4,7,153,146,222,212
10602,James City County,55282,26792,28490,22313,23642,3648,3946,68,71,414,516,9,13,340,302,632,621
10830,King and Queen County,6685,3246,3439,2129,2166,1021,1158,40,54,8,11,1,0,47,50,25,36
11058,King George County,19200,9607,9593,7686,7545,1620,1718,39,46,95,121,4,9,163,154,222,189
11286,King William County,14141,6917,7224,5292,5393,1415,1614,103,102,20,30,9,0,78,85,79,70
11514,Lancaster County,11464,5313,6151,3840,4344,1408,1739,10,6,20,24,4,3,31,35,42,39
11742,Lee County,24969,12849,12120,11615,11808,1106,164,22,34,31,30,1,1,74,83,97,66
11970,Loudoun County,237162,117567,119595,95173,96154,8722,9273,319,287,10905,11411,87,90,2361,2380,10731,9496
12198,Louisa County,28582,14002,14580,11032,11312,2738,3016,48,67,44,45,2,1,138,139,139,128
12426,Lunenburg County,12896,6887,6009,4019,3708,2764,2210,15,11,11,16,6,0,72,64,200,107
12654,Madison County,13056,6353,6703,5562,5833,701,746,7,15,33,38,2,1,48,70,75,70
12882,Mathews County,9047,4360,4687,3850,4111,461,519,8,15,8,10,0,0,33,32,41,39
13110,Mecklenburg County,32072,15836,16236,9525,9889,6095,6127,39,37,61,77,3,1,113,105,298,246
13338,Middlesex County,10342,4979,5363,4007,4306,925,1003,14,12,2,10,0,0,31,32,45,40
13566,Montgomery County,86031,45229,40802,40379,36977,1823,1692,128,83,2271,1505,27,12,601,533,840,818
13794,Nelson County,14834,7217,7617,6129,6347,962,1122,17,17,10,24,3,6,96,101,235,150
14022,New Kent County,15314,7771,7543,6295,6168,1256,1169,101,79,35,45,2,0,82,82,108,111
14250,Northampton County,13199,6212,6987,3705,3917,2428,2993,9,13,13,16,2,1,55,47,358,287
14478,Northumberland County,12735,6088,6647,4530,4785,1507,1790,11,7,14,24,0,0,26,41,92,57
14706,Nottoway County,15584,8072,7512,4659,4455,3318,2948,10,12,33,29,1,5,51,63,268,96
14934,Orange County,28699,13929,14770,11786,12559,1944,1960,32,25,51,82,1,4,115,140,301,223
15162,Page County,23545,11549,11996,11141,11599,277,261,19,20,25,32,2,4,85,80,172,149
15390,Patrick County,18865,9270,9595,8582,8883,574,603,25,19,25,19,5,5,59,66,229,194
15618,Pittsylvania County,61076,29806,31270,22757,23330,6762,7597,53,37,57,93,3,1,174,212,570,455
15846,Powhatan County,25478,13941,11537,11002,10091,2815,1286,25,27,18,34,4,2,77,97,163,138
16074,Prince Edward County,20229,9980,10249,6340,6386,3454,3671,15,25,63,60,9,14,99,93,126,104
16302,Prince George County,36432,20240,16192,11599,10326,7825,5139,122,63,321,384,30,30,343,250,1457,743
16530,Prince William County,333786,166372,167414,121008,118422,31322,33395,768,759,8941,10274,264,267,4069,4297,27527,24192
16758,Pulaski County,34782,17243,17539,15822,16376,1178,901,33,25,52,68,8,5,150,164,234,156
16986,Rappahannock County,7220,3569,3651,3312,3386,201,202,4,11,2,13,0,0,50,39,52,54
17214,Richmond County,9042,5164,3878,3117,2808,1980,1020,4,5,25,13,6,0,32,32,163,73
17442,Roanoke County,87612,41597,46015,38447,42602,1895,2087,69,52,819,886,9,12,358,376,649,645
17670,Rockbridge County,20951,10458,10493,9970,9988,346,327,28,27,41,60,0,1,73,90,91,94
17898,Rockingham County,70259,34635,35624,33542,34631,689,604,45,49,151,156,2,5,206,179,1686,1220
18126,Russell County,28648,13971,14677,13724,14462,174,119,16,15,7,8,0,1,50,72,99,91
18354,Scott County,22743,11016,11727,10832,11536,97,91,17,20,9,13,2,2,59,65,69,56
18582,Shenandoah County,37931,18469,19462,17912,18892,310,289,29,35,67,88,3,3,148,155,958,718
18810,Smyth County,32297,15623,16674,15097,16211,360,295,26,25,34,37,0,1,106,105,177,151
19038,Southampton County,17368,9149,8219,5259,4781,3804,3359,17,18,20,12,1,0,48,49,93,82
19266,Spotsylvania County,110552,54380,56172,44809,45909,7488,7950,156,156,939,1084,16,34,972,1039,2587,2359
19494,Stafford County,113277,56605,56672,45308,44633,8653,8867,245,247,1080,1515,51,55,1268,1355,3220,3026
19722,Surry County,6887,3323,3564,1692,1685,1592,1825,8,9,3,9,1,1,27,35,22,35
19950,Sussex County,11930,6960,4970,2342,2103,4551,2804,9,9,15,8,0,2,43,44,90,48
20178,Tazewell County,43956,21100,22856,20184,21959,605,539,42,39,152,184,0,0,117,135,119,120
20406,Warren County,34074,16776,17298,15532,15980,885,919,38,48,107,113,4,4,210,234,428,374
20634,Washington County,51561,25045,26516,24403,25860,368,377,27,33,86,89,7,9,154,148,206,180
20862,Westmoreland County,16798,8082,8716,5576,5858,2349,2710,30,27,27,48,0,2,100,71,418,273
21090,Wise County,41697,21300,20397,19088,19858,1958,301,35,36,80,75,3,1,136,126,232,152
21318,Wythe County,27771,13318,14453,12750,13857,400,415,23,26,65,52,2,3,78,100,122,91
21546,York County,60296,29556,30740,24030,24292,3794,4354,112,116,1045,1344,30,45,545,589,1019,1035
21774,Alexandria city,136635,65951,70684,46688,49543,14397,15826,235,217,3500,3884,77,89,1054,1125,10437,9198
22002,Bedford city,6239,2963,3276,2248,2492,651,699,8,8,21,27,3,2,32,48,33,25
22230,Bristol city,17479,7917,9562,7249,8868,505,512,25,23,36,49,1,1,101,109,119,110
22458,Buena Vista city,6362,2944,3418,2739,3179,152,186,10,12,12,16,1,0,30,25,37,36
22686,Charlottesville city,40745,18984,21761,13743,15396,4088,5035,27,27,780,889,10,6,336,408,654,568
22914,Chesapeake city,213247,103215,110032,69840,72027,29306,33343,382,441,2023,2434,68,67,1596,1720,2716,2811
23142,Colonial Heights city,17434,8194,9240,7031,7955,823,904,22,11,223,278,10,4,85,88,246,186
23370,Covington city,6296,3047,3249,2505,2733,462,427,12,10,21,30,1,0,46,49,32,20
23598,Danville city,46284,21048,25236,11376,13472,9271,11361,40,43,192,189,9,6,160,165,471,375
23826,Emporia city,5546,2505,3041,1054,1278,1411,1733,3,2,16,16,1,3,20,9,84,69
24054,Fairfax city,22100,10745,11355,8291,8806,655,745,49,43,1489,1509,13,8,248,244,1574,1436
24282,Falls Church city,10620,5190,5430,4473,4628,220,247,12,15,354,416,2,5,129,119,463,461
24510,Franklin city,8318,3703,4615,1750,2042,1894,2487,7,5,33,42,0,1,19,38,42,36
24738,Fredericksburg city,21262,9499,11763,7180,8972,1913,2356,40,34,164,194,10,7,192,200,736,649
24966,Galax city,6714,3185,3529,2885,3212,224,246,15,19,27,23,0,1,34,28,515,404
25194,Hampton city,145259,71740,73519,37311,34202,31459,35567,298,304,1201,1668,69,96,1402,1682,2425,2477
25422,Harrisonburg city,42392,20371,22021,17561,19430,1467,1370,73,33,776,777,4,17,490,394,2889,2181
25650,Hopewell city,22309,10384,11925,6380,7098,3718,4438,47,40,66,140,6,11,167,198,418,340
25878,Lexington city,6802,3778,3024,3275,2572,339,363,12,6,103,56,1,0,48,27,69,48
26106,Lynchburg city,66503,30377,36126,20497,24463,8836,10519,94,92,492,563,12,20,446,469,497,575
26334,Manassas city,36459,18367,18092,14960,14524,2265,2345,111,74,689,770,22,18,320,361,4421,3449
26562,Manassas Park city,11369,5796,5573,4689,4426,657,638,28,24,311,361,8,5,103,119,1577,1361
26790,Martinsville city,14757,6681,8076,3733,4570,2845,3381,7,9,36,46,0,0,60,70,301,224
27018,Newport News city,191178,90675,100503,50003,52816,36136,41977,429,447,1933,2863,119,136,2055,2264,4466,4746
27246,Norfolk city,241979,124386,117593,65460,55434,51625,55394,737,645,3797,3484,208,175,2559,2461,6242,4790
27474,Norton city,3735,1663,2072,1510,1883,113,135,1,2,24,27,3,1,12,24,14,23
27702,Petersburg city,32684,14935,17749,2949,3328,11663,14016,29,38,121,193,3,6,170,168,370,344
27930,Poquoson city,11627,5844,5783,5554,5457,119,133,18,13,92,125,3,1,58,54,82,69
28158,Portsmouth city,99785,48079,51706,22570,22675,24025,27550,255,238,383,438,45,37,801,768,1135,934
28386,Radford city,15638,7128,8510,6304,7355,572,775,18,21,149,235,5,1,80,123,103,125
28614,Richmond city,197432,91973,105459,39888,41803,48960,60270,383,367,1384,1596,234,153,1124,1270,4339,3090
28842,Roanoke city,92450,43264,49186,30510,34311,11350,13442,109,110,593,643,23,21,679,659,1069,842
29070,Salem city,24494,11599,12895,10597,11813,781,808,12,24,111,144,2,4,96,102,133,120
