,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
41990,Parmer County,9981,4943,5038,4774,4869,69,56,49,61,24,25,4,2,23,25,2502,2432
42218,Pecos County,16707,9229,7478,8374,7266,708,57,41,51,45,45,6,2,55,57,5395,4839
42446,Polk County,41571,21644,19927,17632,17213,3445,2032,360,383,69,101,1,5,137,193,2437,1503
42674,Potter County,113733,57118,56615,47644,48730,6620,5128,563,533,1511,1441,41,35,739,748,16691,15542
42902,Presidio County,7352,3568,3784,3517,3750,15,6,13,9,8,2,2,2,13,15,2962,3246
43130,Rains County,9217,4603,4614,4364,4392,146,127,50,39,11,22,1,3,31,31,278,228
43358,Randall County,104713,50934,53779,48599,51593,896,758,409,352,558,578,33,21,439,477,5504,5377
43586,Reagan County,3296,1656,1640,1574,1561,58,57,11,8,5,4,1,3,7,7,856,783
43814,Real County,3062,1515,1547,1482,1515,6,0,11,11,2,4,1,0,13,17,365,323
44042,Red River County,14286,6883,7403,5631,5873,1164,1393,35,51,9,8,0,1,44,77,396,273
44270,Reeves County,13050,6897,6153,6655,5930,153,137,40,42,30,27,1,4,18,13,4699,4870
44498,Refugio County,7824,3828,3996,3492,3677,279,254,21,29,13,18,0,4,23,14,1712,1784
44726,Roberts County,883,442,441,434,432,3,0,1,5,0,1,0,0,4,3,13,15
44954,Robertson County,16033,7639,8394,5776,6086,1750,2183,41,31,12,14,4,5,56,75,1213,1155
45182,Rockwall County,43880,22037,21843,20753,20539,702,728,97,89,292,311,13,19,180,157,2728,2195
45410,Runnels County,11476,5530,5946,5334,5754,88,89,45,44,23,22,1,3,39,34,1684,1698
45638,Rusk County,47359,24157,23202,19050,18525,4821,4356,86,90,48,65,5,3,147,163,2359,1671
45866,Sabine County,10444,5044,5400,4502,4764,481,565,23,20,3,6,1,2,34,43,97,92
46094,San Augustine County,8956,4294,4662,3108,3249,1137,1375,14,9,13,5,0,0,22,24,186,134
46322,San Jacinto County,22450,11255,11195,9661,9506,1380,1480,51,54,27,38,13,5,123,112,544,549
46550,San Patricio County,67362,33760,33602,31791,31818,1124,895,271,254,206,270,51,53,317,312,16519,16959
46778,San Saba County,6201,3217,2984,3000,2920,165,16,36,36,4,4,1,0,11,8,721,612
47006,Schleicher County,2916,1454,1462,1400,1426,43,25,0,2,5,5,1,0,5,4,657,620
47234,Scurry County,16240,8429,7811,7625,7391,700,308,41,51,19,18,0,1,44,42,2434,2103
47462,Shackelford County,3299,1567,1732,1535,1710,15,8,7,9,0,0,0,0,10,5,125,128
47690,Shelby County,25264,12136,13128,9635,10237,2262,2688,47,53,33,29,94,47,65,74,1382,1123
47918,Sherman County,3182,1611,1571,1564,1537,17,7,17,12,2,5,2,4,9,6,452,422
48146,Smith County,175500,84158,91342,67008,71211,15446,18218,386,433,617,706,46,35,655,739,10406,9402
48374,Somervell County,6830,3410,3420,3320,3344,22,7,31,24,8,13,2,3,27,29,502,413
48602,Starr County,53818,26102,27716,25836,27432,57,55,80,81,79,91,27,25,23,32,25439,27055
48830,Stephens County,9637,4900,4737,4622,4603,209,74,25,13,12,18,0,2,32,27,785,634
49058,Sterling County,1373,672,701,667,697,1,0,3,2,0,0,0,1,1,1,216,216
49286,Stonewall County,1677,796,881,746,835,27,26,3,3,4,2,1,3,15,12,105,94
49514,Sutton County,4029,2006,2023,1977,1994,8,7,9,10,6,7,0,0,6,5,1044,1056
49742,Swisher County,8359,4365,3994,3961,3740,331,170,31,37,9,9,2,0,31,38,1567,1386
49970,Tarrant County,1454402,720244,734158,588384,591475,89149,100088,4871,4729,27634,27386,1375,1329,8831,9151,153229,136752
50198,Taylor County,126468,61301,65167,54852,58341,4456,4434,426,423,678,1003,48,44,841,922,11149,11379
50426,Terrell County,1061,538,523,523,510,0,0,9,9,5,2,0,0,1,2,258,265
50654,Terry County,12707,6602,6105,6036,5807,460,215,49,34,17,22,2,1,38,26,2977,2653
50882,Throckmorton County,1834,904,930,895,917,0,2,4,4,0,1,0,0,5,6,95,79
51110,Titus County,28112,13907,14205,12225,12289,1419,1636,100,104,75,85,11,4,77,87,4359,3659
51338,Tom Green County,104043,50346,53697,46656,49862,2316,2266,412,355,391,577,45,59,526,578,15813,16413
51566,Travis County,820927,420397,400530,353993,332965,38163,40694,3009,2659,19582,18460,441,380,5209,5372,124408,109201
51794,Trinity County,13819,6683,7136,5854,6129,736,912,39,25,17,15,4,2,33,53,369,300
52022,Tyler County,20869,10787,10082,9092,8924,1526,989,51,51,26,17,3,1,89,100,563,179
52250,Upshur County,35364,17277,18087,15351,15771,1634,1978,110,120,26,48,14,8,142,162,728,669
52478,Upton County,3378,1652,1726,1591,1653,30,35,18,24,1,0,2,1,10,13,707,740
52706,Uvalde County,25924,12633,13291,12327,12973,65,53,98,117,57,72,15,10,71,66,8383,8772
52934,Val Verde County,45023,22168,22855,21281,22025,425,352,180,174,117,162,21,13,144,129,16432,17645
53162,Van Zandt County,48347,23811,24536,22732,23380,677,756,177,147,40,53,12,8,173,192,1953,1293
53390,Victoria County,84011,40916,43095,37374,39327,2600,2866,283,259,364,339,34,28,261,276,16433,16741
53618,Walker County,61745,37144,24601,26722,18892,9758,5112,126,118,285,227,27,17,226,235,6077,2678
53846,Waller County,32842,16317,16525,11447,11120,4564,5112,91,84,69,80,3,8,143,121,3543,2891
54074,Ward County,10819,5407,5412,5029,5061,283,253,39,43,16,20,2,1,38,34,2341,2232
54302,Washington County,30420,14802,15618,11736,12307,2739,2997,48,49,199,173,2,1,78,91,1447,1215
54530,Webb County,194523,93701,100822,91926,99007,464,446,561,600,500,505,42,40,208,224,87937,95579
54758,Wharton County,41228,20290,20938,17128,17267,2875,3398,100,93,80,85,21,16,86,79,6790,6211
54986,Wheeler County,5237,2510,2727,2390,2580,68,82,23,22,11,20,2,2,16,21,351,313
55214,Wichita County,131591,67021,64570,56571,55121,7491,6333,621,642,1168,1332,69,57,1101,1085,8886,7358
55442,Wilbarger County,14638,7248,7390,6342,6629,735,594,51,64,58,45,4,0,58,58,1584,1438
55670,Willacy County,20047,10280,9767,9788,9575,395,68,69,65,16,32,0,6,12,21,8575,8607
55898,Williamson County,254962,127022,127940,114574,115388,6902,6544,686,627,3282,3715,125,142,1453,1524,22610,21720
56126,Wilson County,32706,16327,16379,15819,15895,231,183,110,124,49,74,10,3,108,100,6021,6024
56354,Winkler County,7077,3472,3605,3356,3487,67,78,24,20,10,11,0,0,15,9,1570,1567
56582,Wise County,49407,24895,24512,24029,23702,366,258,193,200,54,75,9,12,244,265,2893,2483
56810,Wood County,36877,18179,18698,16766,17290,1130,1143,110,96,34,39,4,4,135,126,1225,899
57038,Yoakum County,7277,3538,3739,3422,3638,65,56,30,30,7,6,0,1,14,8,1673,1686
57266,Young County,17907,8572,9335,8289,9024,108,122,67,68,27,24,12,7,69,90,1010,900
57494,Zapata County,12205,6005,6200,5912,6115,33,26,24,25,16,16,6,2,14,16,5068,5285
57722,Zavala County,11599,5733,5866,5629,5763,39,31,44,45,8,12,6,6,7,9,5232,5347
38,Beaver County,6016,3095,2921,2982,2830,14,2,32,31,19,22,6,0,42,36,190,143
266,Box Elder County,42872,21622,21250,20942,20582,42,32,214,193,220,240,18,17,186,186,1495,1314
494,Cache County,91872,45228,46644,43193,44767,240,164,266,294,1007,954,111,87,411,378,3140,2723
722,Carbon County,20354,9955,10399,9664,10159,47,17,115,126,42,32,6,3,81,62,1072,1028
950,Daggett County,928,517,411,500,399,8,2,4,3,0,1,0,1,5,5,40,7
1178,Davis County,240293,120705,119588,114600,113621,1579,1173,740,726,1658,2193,368,304,1760,1571,6808,6330
1406,Duchesne County,14371,7286,7085,6725,6516,11,11,391,400,14,16,6,2,139,140,269,239
1634,Emery County,10946,5486,5460,5367,5327,11,17,44,39,13,24,5,6,46,47,316,277
1862,Garfield County,4748,2427,2321,2338,2244,8,0,49,41,6,14,1,1,25,21,71,65
2090,Grand County,8399,4127,4272,3897,4041,14,10,160,173,9,7,3,1,44,40,229,217
2318,Iron County,33989,16846,17143,15971,16331,95,47,373,393,149,136,67,59,191,177,752,636
2546,Juab County,8271,4142,4129,4059,4025,8,4,42,54,10,18,3,5,20,23,120,97
2774,Kane County,6079,3012,3067,2914,2977,1,2,54,46,8,7,2,1,33,34,75,65
3002,Millard County,12395,6346,6049,6134,5887,11,5,97,80,33,26,12,13,59,38,519,373
3230,Morgan County,7155,3632,3523,3589,3469,3,1,7,6,2,10,0,0,31,37,49,54
3458,Piute County,1431,732,699,710,686,1,1,12,5,1,2,0,1,8,4,37,27
3686,Rich County,1964,1000,964,993,954,0,0,0,1,4,5,0,0,3,4,25,12
3914,Salt Lake County,901051,454372,446679,419641,413850,6173,4416,4550,4216,11662,12392,6060,5751,6286,6054,58249,49774
4142,San Juan County,14373,7175,7198,3098,3031,11,8,3954,4075,13,15,5,1,94,68,294,251
4370,Sanpete County,22808,11538,11270,11119,10953,67,12,132,92,49,72,71,32,100,109,872,643
4598,Sevier County,18868,9399,9469,9091,9124,29,25,197,192,9,40,5,12,68,76,246,235
4826,Summit County,29987,15600,14387,15239,14035,48,35,48,53,148,146,7,7,110,111,1402,1038
5054,Tooele County,41615,20502,21113,19652,19733,162,406,291,437,95,170,43,33,259,334,2284,2070
5282,Uintah County,25253,12583,12670,11255,11221,14,16,1140,1251,20,36,10,10,144,136,480,414
5510,Utah County,371648,184140,187508,176764,180059,731,537,1180,1190,1941,2361,1195,1039,2329,2322,13819,12439
5738,Wasatch County,15417,7833,7584,7651,7415,16,22,46,34,18,27,9,7,93,79,395,382
5966,Washington County,91256,45019,46237,43297,44504,131,66,689,705,172,243,227,173,503,546,2593,2230
6194,Wayne County,2529,1287,1242,1271,1223,3,1,5,4,0,2,2,3,6,9,25,25
6422,Weber County,197426,99044,98382,93962,93437,1621,1331,832,833,1226,1397,194,152,1209,1232,13460,11720
38,Addison County,36025,17803,18222,17333,17708,117,94,52,47,117,154,4,7,180,212,195,202
266,Bennington County,36976,17739,19237,17364,18884,96,65,46,36,111,120,1,4,121,128,154,189
494,Caledonia County,29728,14685,15043,14347,14717,59,31,85,82,59,53,3,0,132,160,104,97
722,Chittenden County,147070,71684,75386,68406,72072,795,609,203,236,1470,1638,20,16,790,815,835,784
950,Essex County,6456,3229,3227,3135,3129,7,10,19,22,9,11,0,0,59,55,14,18
1178,Franklin County,45581,22618,22963,21794,22148,88,54,354,332,53,67,7,5,322,357,127,143
1406,Grand Isle County,6939,3467,3472,3378,3390,7,3,32,28,7,8,2,1,41,42,13,16
1634,Lamoille County,23333,11676,11657,11396,11376,47,35,58,48,31,56,3,4,141,138,91,89
1862,Orange County,28307,14100,14207,13877,13946,46,26,42,38,37,64,5,5,93,128,82,82
2090,Orleans County,26335,13071,13264,12745,12927,61,40,80,93,31,46,2,2,152,156,98,92
2318,Rutland County,63423,30846,32577,30316,32078,143,85,85,64,108,144,9,7,185,199,212,231
2546,Washington County,58091,28468,29623,27688,28924,178,108,95,82,154,183,2,5,351,321,371,362
2774,Windham County,44156,21525,22631,20924,22007,136,101,48,51,153,201,9,9,255,262,251,242
3002,Windsor County,57483,27983,29500,27443,28882,111,86,70,65,147,220,8,9,204,238,220,248
38,Accomack County,38365,18624,19741,12753,12902,5627,6571,84,48,34,55,20,17,106,148,1295,774
266,Albemarle County,84622,40540,44082,34597,37551,4011,4423,87,68,1410,1526,3,6,432,508,1172,1007
494,Alleghany County,17200,8339,8861,7796,8264,452,495,18,13,15,18,0,2,58,69,42,43
722,Amelia County,11478,5663,5815,4088,4048,1513,1714,21,12,8,11,1,1,32,29,64,27
950,Amherst County,31882,15206,16676,11848,13048,3058,3303,146,123,44,69,1,6,109,127,153,153
1178,Appomattox County,13691,6663,7028,5158,5270,1453,1696,9,12,11,12,2,1,30,37,34,31
1406,Arlington County,189527,95535,93992,75580,73457,9381,9656,407,410,8327,8783,96,95,1744,1591,19028,16472
1634,Augusta County,65772,33082,32690,31163,31593,1634,744,49,54,84,104,8,11,144,184,346,274
1862,Bath County,5032,2523,2509,2286,2359,205,115,6,5,8,11,3,0,15,19,9,9
2090,Bedford County,60606,30237,30369,27956,28060,1913,1894,59,63,106,157,3,6,200,189,211,238
2318,Bland County,6850,3741,3109,3464,3050,254,36,1,5,5,3,1,0,16,15,13,19
2546,Botetourt County,30564,15263,15301,14471,14619,610,469,34,32,73,81,0,2,75,98,99,82
2774,Brunswick County,18416,9777,8639,4155,3641,5563,4934,9,7,21,20,0,1,29,36,156,75
3002,Buchanan County,26816,13602,13214,12926,13043,599,116,11,5,21,16,1,0,44,34,67,61
3230,Buckingham County,15613,8568,7045,4964,4299,3506,2628,18,19,14,15,0,1,66,83,70,56
3458,Campbell County,51144,24963,26181,20956,21777,3604,3970,49,53,152,167,2,1,200,213,222,201
3686,Caroline County,22137,11018,11119,6938,6999,3829,3836,83,92,38,45,3,3,127,144,170,125
3914,Carroll County,29284,14437,14847,14282,14675,72,65,12,28,17,15,0,0,54,64,286,193
4142,Charles City County,6926,3396,3530,1308,1169,1791,2022,256,288,3,4,0,0,38,47,27,18
4370,Charlotte County,12465,5977,6488,4034,4203,1892,2229,10,8,8,12,0,0,33,36,148,58
4598,Chesterfield County,260895,127119,133776,100267,103428,21997,25141,454,449,3053,3350,56,66,1292,1342,4211,3499
4826,Clarke County,12701,6286,6415,5776,5883,427,428,14,10,24,41,1,3,44,50,98,87
5054,Craig County,5089,2593,2496,2555,2472,23,3,3,8,2,6,0,0,10,7,8,9
5282,Culpeper County,34471,17517,16954,13640,13727,3495,2826,72,64,113,119,1,4,196,214,509,350
5510,Cumberland County,8998,4287,4711,2706,2770,1507,1880,10,10,18,14,0,0,46,37,81,69
5738,Dickenson County,16343,8008,8335,7919,8243,50,36,7,14,6,8,0,0,26,34,32,38
5966,Dinwiddie County,24628,12242,12386,8036,7940,4052,4269,34,21,26,55,7,3,87,98,126,111
6194,Essex County,9988,4732,5256,2790,3022,1825,2090,25,36,35,46,0,3,57,59,35,37
6422,Fairfax County,974761,484019,490742,365865,367697,43111,44527,1584,1509,63305,66754,448,418,9706,9837,56487,51932
6650,Fauquier County,55591,27485,28106,24529,25022,2431,2512,77,69,145,184,9,10,294,309,593,524
6878,Floyd County,13942,6889,7053,6698,6841,133,150,6,6,8,12,2,1,42,43,106,81
7106,Fluvanna County,20216,9392,10824,7697,8416,1547,2208,22,18,25,53,3,5,98,124,110,125
7334,Franklin County,47434,23390,24044,20922,21477,2213,2261,43,47,69,101,5,6,138,152,306,267
7562,Frederick County,59578,29817,29761,28428,28552,882,702,60,41,181,222,10,7,256,237,595,415
7790,Giles County,16721,8176,8545,7973,8352,140,128,11,12,13,18,0,0,39,35,54,51
8018,Gloucester County,34861,17127,17734,15020,15361,1716,1906,72,76,101,141,11,7,207,243,289,271
8246,Goochland County,16936,8531,8405,6191,6164,2230,2121,17,16,37,43,0,2,56,59,68,76
8474,Grayson County,16864,8246,8618,8006,8342,184,200,12,9,2,5,3,4,39,58,167,107
8702,Greene County,15360,7619,7741,7016,7082,487,506,17,15,26,47,2,3,71,88,93,108
8930,Greensville County,11554,7128,4426,2642,1892,4437,2492,3,9,27,21,2,0,17,12,75,33
9158,Halifax County,37286,17744,19542,10841,11770,6699,7553,48,43,46,52,0,2,110,122,231,227
9386,Hanover County,86993,42817,44176,37970,39181,4052,4184,153,143,348,365,4,3,290,300,463,386
9614,Henrico County,263305,123439,139866,87211,96695,29549,36395,491,465,4887,4854,31,54,1270,1403,3231,2769
9842,Henry County,57923,28241,29682,21622,22342,6269,6940,62,57,112,127,11,9,165,207,1242,767
10070,Highland County,2533,1252,1281,1244,1272,0,2,3,2,2,1,0,0,3,4,5,8
10298,Isle of Wight County,29873,14611,15262,10592,10702,3817,4342,42,37,37,65,4,7,119,109,121,133
10526,James City County,48491,23485,25006,19420,20604,3405,3644,65,69,301,416,9,13,285,260,417,400
10754,King and Queen County,6616,3222,3394,2015,2042,1121,1249,41,53,7,11,1,0,37,39,24,34
10982,King George County,16908,8497,8411,6714,6512,1556,1633,38,42,70,101,4,8,115,115,167,134
11210,King William County,13199,6492,6707,4878,4891,1412,1618,107,95,19,29,10,0,66,74,63,57
11438,Lancaster County,11586,5383,6203,3828,4297,1502,1844,10,6,15,24,4,3,24,29,38,33
11666,Lee County,23537,11431,12106,11262,11913,60,61,22,31,22,25,1,0,64,76,60,60
11894,Loudoun County,173897,85988,87909,73689,74922,6042,6341,206,192,4603,4995,66,66,1382,1393,5401,5012
12122,Louisa County,25766,12679,13087,9798,9973,2692,2908,46,64,31,33,2,1,110,108,91,91
12350,Lunenburg County,13094,6976,6118,4066,3761,2815,2275,15,10,11,16,6,0,63,56,160,75
12578,Madison County,12557,6117,6440,5343,5599,701,733,7,11,27,36,2,1,37,60,50,46
12806,Mathews County,9188,4433,4755,3906,4148,481,559,8,15,8,10,0,0,30,23,37,36
13034,Mecklenburg County,32363,15968,16395,9470,9827,6320,6390,38,37,46,52,3,1,91,88,229,164
13262,Middlesex County,9974,4796,5178,3792,4082,963,1048,14,11,2,10,0,0,25,27,27,28
13490,Montgomery County,83753,43901,39852,39573,36349,1633,1539,103,76,2060,1442,27,12,505,434,724,640
13718,Nelson County,14469,7041,7428,5916,6141,1012,1153,17,17,10,25,3,6,83,86,184,121
13946,New Kent County,13530,6856,6674,5528,5426,1129,1065,99,77,32,41,2,0,66,65,85,91
14174,Northampton County,13048,6109,6939,3503,3733,2535,3135,9,13,13,16,2,1,47,41,260,194
14402,Northumberland County,12259,5852,6407,4319,4567,1490,1781,11,7,9,16,0,0,23,36,70,44
14630,Nottoway County,15751,8129,7622,4639,4513,3406,3011,10,12,33,28,1,5,40,53,180,68
14858,Orange County,26002,12585,13417,10653,11385,1789,1825,31,24,27,61,1,4,84,118,178,152
15086,Page County,23206,11385,11821,11020,11454,264,245,19,19,24,31,2,4,56,68,139,112
15314,Patrick County,19428,9562,9866,8869,9154,601,612,24,19,13,19,5,5,50,57,212,151
15542,Pittsylvania County,61744,30153,31591,22995,23537,6921,7769,53,37,45,73,3,0,136,175,436,322
15770,Powhatan County,22606,12431,10175,9680,8852,2640,1177,23,26,16,33,4,2,68,85,96,88
15998,Prince Edward County,19695,9630,10065,6069,6225,3409,3662,15,25,49,60,7,13,81,80,96,90
16226,Prince George County,33179,17930,15249,11009,9876,6262,4750,96,55,261,339,28,30,274,199,1074,590
16454,Prince William County,284301,142018,142283,105873,103476,27006,28285,619,624,5084,6287,214,205,3222,3406,14820,13028
16682,Pulaski County,35149,17348,17801,16042,16688,1086,878,33,25,49,65,8,5,130,140,213,123
16910,Rappahannock County,7080,3531,3549,3283,3301,200,193,3,8,2,13,0,0,43,34,46,45
17138,Richmond County,8792,4936,3856,3008,2765,1876,1047,4,4,16,12,6,0,26,28,124,61
17366,Roanoke County,85809,40562,45247,38176,42604,1393,1548,64,47,659,738,8,11,262,299,439,449
17594,Rockbridge County,20837,10446,10391,9984,9935,333,291,28,27,38,58,0,1,63,79,62,58
17822,Rockingham County,67850,33416,34434,32596,33689,509,441,41,46,96,106,2,5,172,147,1316,917
18050,Russell County,29277,14320,14957,14101,14761,156,110,16,15,6,8,0,1,41,62,88,82
18278,Scott County,23364,11294,12070,11138,11898,80,81,17,20,8,10,2,2,49,59,57,42
18506,Shenandoah County,35239,17162,18077,16729,17627,227,199,28,34,55,76,3,3,120,138,707,493
18734,Smyth County,33081,16010,17071,15516,16643,347,277,26,25,29,35,0,1,92,90,158,125
18962,Southampton County,17484,9228,8256,5152,4648,3998,3538,17,18,20,12,1,0,40,40,59,56
19190,Spotsylvania County,91504,45094,46410,37998,38859,5661,5905,143,149,580,722,15,32,697,743,1317,1264
19418,Stafford County,93527,47037,46490,39532,38420,5756,5847,212,220,594,979,47,51,896,973,1729,1671
19646,Surry County,6841,3310,3531,1626,1591,1648,1892,8,9,3,6,1,1,24,32,22,29
19874,Sussex County,12476,7170,5306,2405,2191,4710,3061,9,7,7,8,0,2,39,37,70,32
20102,Tazewell County,44424,21290,23134,20485,22304,530,508,40,37,136,164,0,0,99,121,112,116
20330,Warren County,31550,15510,16040,14488,14948,762,780,37,47,61,80,3,4,159,181,258,235
20558,Washington County,51148,24814,26334,24242,25744,333,351,27,32,70,68,7,7,135,132,164,158
20786,Westmoreland County,16690,8012,8678,5456,5769,2414,2774,30,27,27,46,0,2,85,60,342,237
21014,Wise County,42159,21608,20551,19428,20072,1963,271,34,36,64,66,3,1,116,105,222,140
21242,Wythe County,27623,13191,14432,12672,13858,384,414,20,26,55,50,2,3,58,81,89,68
21470,York County,56849,28069,28780,23058,22989,3630,4073,104,105,796,1082,27,42,454,489,779,778
21698,Alexandria city,129424,62546,66878,42950,45219,14552,16236,220,204,3721,4028,67,72,1036,1119,10250,8900
21926,Bedford city,6314,3002,3312,2261,2511,683,738,8,7,21,16,3,2,26,38,33,23
22154,Bristol city,17316,7802,9514,7198,8872,478,494,22,21,28,38,1,1,75,88,84,85
22382,Buena Vista city,6352,2944,3408,2760,3191,135,173,10,9,11,16,1,0,27,19,32,32
22610,Charlottesville city,40117,18696,21421,13277,14962,4253,5144,25,27,843,920,10,7,288,361,558,449
22838,Chesapeake city,200283,97292,102991,66915,68277,26978,30770,375,413,1694,2081,60,62,1270,1388,2023,2087
23066,Colonial Heights city,16906,7909,8997,7112,8065,506,582,21,11,197,266,10,4,63,69,152,122
23294,Covington city,6295,3012,3283,2534,2779,405,425,12,10,18,26,1,0,42,43,22,18
23522,Danville city,48256,21956,26300,11965,14266,9659,11692,40,43,150,148,9,6,133,145,345,267
23750,Emporia city,5664,2575,3089,1104,1314,1437,1748,3,2,15,15,1,3,15,7,51,33
23978,Fairfax city,21650,10552,11098,8377,8818,602,655,43,41,1316,1373,13,8,201,203,1556,1398
24206,Falls Church city,10392,5057,5335,4453,4661,164,188,11,14,321,365,2,5,106,102,415,461
24434,Franklin city,8277,3662,4615,1745,2072,1865,2469,7,5,31,34,0,1,14,34,17,29
24662,Fredericksburg city,19360,8716,10644,6598,8075,1799,2227,34,33,133,163,10,5,142,141,524,423
24890,Galax city,6851,3258,3593,2993,3291,202,239,15,18,26,22,0,1,22,22,431,327
25118,Hampton city,146424,72585,73839,38649,35152,31083,35149,321,308,1192,1600,64,87,1276,1543,2094,2068
25346,Harrisonburg city,40435,19195,21240,16751,18921,1343,1224,69,33,666,681,4,18,362,363,2092,1508
25574,Hopewell city,22302,10385,11917,6674,7436,3465,4119,42,40,59,134,6,11,139,177,336,276
